,label,text
249,0,@ImBriskid2 Moonknight
250,0,i finally watched the batman and im so ☹️☹️☹️☹️☹️☹️☹️
251,0,"RT @despairdean: #moonknight 
this jake lockley reveal tho omg hes so sexy fr my boy is finally home https://t.co/Gcuj6UyZMQ"
252,0,"#MoonKnight 
I need more 😩 https://t.co/OWt5xbFFei"
253,0,RT @NewtonLunaire: HIPPO!!! #MoonKnight https://t.co/dSFnyXMK4M
254,0,"RT @MohamedDiab678: Since my daughter was 4, she wanted to straighten her hair. She never saw someone who looked like her in the media. Tod…"
255,0,"RT @MarvelStudios: The Madness begins! 🌀

Travel through the Multiverse and join us LIVE at the World Premiere of Marvel Studios’ #DoctorSt…"
256,0,RT @mknighthinker: 2nd season will be like #MoonKnight https://t.co/4nBSQinvGr
257,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
258,0,"Thirty real tired violets are cat? Batman Star Jurassic Lord Alien Terminator Day! , Ryan Hawk Man Zone Potter The Carribean Titanic Revnant"
259,0,"wandavision
moon knight
Loki
hawkeye
fatws
what if"
260,0,"@MCUPerfectGifs 1. hawkeye
2. wandavision 
3. moon knight
4. falcon and the winter soldier 
5. loki
6. what if"
261,0,"F358E83C :Battle ID
I need backup!
Lvl 120 Avatar
https://t.co/jbHwLdx3op"
262,1,"@GraceRandolph Grace, where's the Ozark finale season spoiler review? I was looking forward to hearing your thoughts"
263,0,RT @asgardianangelx: EVERYONE SAY THANK YOU TAWERET FOR LAYLA’S SUIT!!🫡#MoonKnight https://t.co/s1VEvXBET4
264,0,I hate these 6 episode seasons wtf was that 🙃🙃 #MoonKnight
265,0,RT @MohamedDiab678: The Moon Knight family had its farewell meeting. We are missing around 1100 amazing people who made this incredible sho…
266,0,"RT @JJoshiiiiiiiiii: Jake is here!!!!!!
#MoonKnight https://t.co/K2ecu24ylX"
267,0,Finished Ozark https://t.co/TiEk5STF4q
268,0,@SimpConsumer @Halo I'm being a smart ass first of all
269,0,NO AMMES
270,0,Why is she making those faces? 💀💀
271,0,"RT @gustianhe: that little switch flinch oscar isaac what a talented man you are
#MoonKnight https://t.co/M3CRxQKbJL"
272,1,"RT @leoisamortstan: #MoonKnight SPOILERS
_
_
_
_
_
_
_
_
_
_

""You...are the only real super power...I ever had."" STOP KILL ME NOW IM IN TE…"
273,0,RT @seraphilms: EVERYDAY I WAKE UP THEN IS START TO BREAK UP LONELY AS A MAN WITHOUT LOVEEEEEEEEE #MoonKnight https://t.co/5Ig0TMzL1a
274,0,"@Halo where my challenge complete 
where my reward?

I cannot get the 5th reward despite completing all the challen… https://t.co/ZciUgweSNN"
275,0,I Keep Trynna Stop Watching Ozark Caz It’s Boutta Be Over😭
276,1,"RT @EnderJohnTY: MOON KNIGHT EPISODE 6 FINALE SPOILERS
-
#MoonKnight #MoonKnightEp6
-
Marc Spector, to Khonshu: “If you want him dead, do i…"
277,0,RT @backendoc: deepfakes are gettin too accurate this is scaryyy
278,0,"RT @GMA: Benedict Cumberbatch can't say much about the new #DoctorStrange movie but he did tease it as the ""scariest"" installment in the @M…"
279,1,"RT @leoisamortstan: #MoonKnight SPOILERS
_
_
_
_
_
_
_
_
_
_

""You...are the only real super power...I ever had."" STOP KILL ME NOW IM IN TE…"
280,1,"RT @ZenitsuStreams: God pls dont spoil @
#DoctorStrange #MultiverseOfMadness #Wanda https://t.co/UJYmar6kYb"
281,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
282,0,RT @mknighthinker: THE FIGHT SCENE??!?!?? YOU GUYS FUCKING KIDDING ME #MoonKnight https://t.co/ThakeGWs8d
283,0,"RT @gustianhe: khonsu when he promised to part ways with marc and steven but not with Lockley

#MoonKnight https://t.co/DKz8qh607q"
284,0,MoonKnight 🔥🔥
285,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
286,0,RT @IGN: The ultimate Microsoft collaboration has occurred: the benevolent Windows assistant Clippy is part of Halo Infinite Season 2 as a…
287,0,"RT @BlackMajikMan90: MCU Phase 4 Ranked:

1. Doctor Strange in the Multiverse of Madness

2. Loki

3. WandaVision

4. Falcon and the Winter…"
288,0,"Kick her to the curb for a girl from the white light.
Demon wears a halo, that girl my type She don't got it now bu… https://t.co/auprOd8kMb"
289,0,@DoniTheDon_ Batman shouldn't make more noise walking than Iron Man does.😐
290,0,RT @heroichollywood: Retweet if you want SEASON 2! #MoonKnight https://t.co/TKRYq6c9vW
291,0,"RT @SwastikSwayam_: @sacrediconpod Honestly, none.
No Halo Campaign has come close to the masterful storyline, character arcs &amp; dynamics, n…"
292,0,"Nice project and congratulations to the team
Good project

@moinul2562
@Sifatbro777
@naeem_mj45"
293,0,"RT @McQueenRH: 💥every halo gw💥
in my pinned! ✅✅✅ https://t.co/9uNY34DiMW"
294,1,"OMG??!!! Nos dieron spoiler?!

@BTS_twt #방탄소년단 #BTS #BTSARMY #BTS_PROOF https://t.co/tDcVIdRwyx"
295,0,"RT @LENNIEC0N: #MoonKnight 
~
~
~
OF COURSE THEY LEAVE HIM FOR THE CREDITS https://t.co/APrzZq5BPg"
296,0,@whatevah_16 Watch #SonicMovie2 and #TheBadGuys
297,0,RT @seraphilms: EVERYDAY I WAKE UP THEN IS START TO BREAK UP LONELY AS A MAN WITHOUT LOVEEEEEEEEE #MoonKnight https://t.co/5Ig0TMzL1a
298,0,"RT @ii_AiChi: gona end 1-2 days early, cease the opportunity ❤️ #royalehigh https://t.co/a6Yqf982N6"
299,0,RT @HannahOwO66: i should have been the lead in the spiderman movie🥺 https://t.co/n1cvvrGylF
300,1,"RT @weeldfluwa: moon knight spoilers!!!
.
.
.
.
.
.
i still can’t believe oscar isaac played marc, steven, and jake’s characters differentl…"
301,0,Ozark disappointment
302,0,Respect to this crew! 🌙
303,0,#MoonKnight  was mid
304,0,"RT @RamCinemas: Bookings opens for #DoctorStrange #MultiverseofMadness 
#Tamil3D in your #RamCinemas"
305,0,i think i might change my layout once i see batman but this will come back once i am about to watch MoM again
306,0,"RT @MohamedDiab678: Thanks everyone who worked day and night on #MoonKnight for 2 years to make the best show they can. Thanks Marvel, Osca…"
307,0,"The Amazing Spider-Man #353, #355-#357! Featuring 5 #Marvel Super-Heroes!!!

#DollarBin
#GivetheGiftofLiteracy… https://t.co/mLCgQNJebd"
308,0,RT @mknighthinker: MARVEL YOU HAVE NO RIGHTS TO DO THIS TO ME #MoonKnight https://t.co/XnP7eXDVqz
309,0,"Taweret speaking through the dead men's bodies had me cackling tho lol 
#MoonKnight"
310,0,"RT @Manny_Rae: #MoonKnight
Jake Lockley two seconds after being introduced: https://t.co/WL72UWmlsC"
311,1,"RT @ZenitsuStreams: God pls dont spoil @
#DoctorStrange #MultiverseOfMadness #Wanda https://t.co/UJYmar6kYb"
312,1,"RT @Koreaboo: BTS’s V Takes RM’s Crown As The New “Spoiler King” And Drops A Clue About The New Album

https://t.co/WLyVHpJpGV"
313,1,RT @DinoKasamis: Choices…I’m going with this awesome looking Mercury Cyclone Spoiler… https://t.co/gsBpDRY3dR
314,0,"RT @latimes: ""#DoctorStrange in the Multiverse of Madness"" plays as a direct sequel to the magic and trauma of ""WandaVision,"" starring Eliz…"
315,0,"1st: Loki
2nd: Moon Knight
3rd: Wandavision
4th: Hawkeye
5th: The Falcon and the Winter Soldier
6th: What if...?"
316,1,RT @ANormalPlank: Moon knight finale spoilers without any context #MoonKnightFinale #MoonKnight https://t.co/YEEvDHs3gd
317,0,RT @mknighthinker: 2nd season will be like #MoonKnight https://t.co/4nBSQinvGr
318,0,"RT @vylkcrie: #MoonKnight

I don’t have any other way to express my feelings bout the finale https://t.co/HLpCDO9Gqt"
319,1,"RT @buckyssteven: #MoonKnight SPOILERS
-
-
all of Twitter right now https://t.co/l95HHRnPis"
320,0,RT @nacaomarveI: THE BEST. #MoonKnight https://t.co/uYunisN8vw
321,0,"BCB1CE22 :Battle ID
I need backup!
Lvl 120 Avatar
https://t.co/Avb18jFhsC"
322,0,"RT @carlyewisel: if spent the whole pandemic burning candles that smelled like Disney rides, get STOKED because they’re releasing an Avatar…"
323,1,"RT @TheGeekyPeep: Moon Knight finale spoilers 
•
•
•

Marc Spector: “If you want him dead, do it yourself”

Jake Lockley: 

#MoonKnight htt…"
324,1,"RT @JohnPatr1: Multiverse of Madness spoilers with no context

#MultiverseOfMadness
#Doctorstrange https://t.co/v2U7Z88ydh"
325,0,RT @alltoowilson: fixed it. you’re welcome #moonknight https://t.co/EZtDBNkeCp
326,0,"RT @batshaped: HELLO FROM HALO HEAD ✨#200✨

(this is part of an ongoing comic series! HFHH is an irreverent, allegorical comedy that explor…"
327,0,"RT @McQueenRH: 🎀EVERYONE GETS A HALO GW🎀
🤍CLOSES IN A FEW HOURS🤍

✨LIMITED TIME GIVEAWAY✨

like, retweet, &amp; goto my PINNED to enter🦄today i…"
328,1,"RT @midnitecallum: #moonknight spoiler
.
.
.
.
.
.
Layla: Taweret are you there?
Taweret: LAYLAAaaaaaaaAaaaaAAAAAaaa
Layla: https://t.co/lS…"
329,0,"9C3D2570 :Battle ID
I need backup!
Lvl 120 Avatar
https://t.co/0AfA0b4o2o"
330,1,RT @retardaniel: #doctorstrange #multiverseofmadness spoiler out of context https://t.co/7JGKQ454zQ
331,0,… finished #Ozark so let me start #Severance.
332,0,RT @moonknight: #MoonKnight episode 4 “The Tomb” is now streaming on @DisneyPlus. Art by @SG_Posters https://t.co/qtRwSoZ4pI
333,0,Halo Infinite needs more loading screens. The one it has right not is literally a vestige of something that doesn't even exist. Lul.
334,0,You guys are heroes!!!!!
335,0,@dillonbrooks24 FUCK YOU AND THEM WEAK ASS AVATAR BRAIDS YOU GOT PUNK ASS
336,0,The gun doesn't even recoil lmao
337,1,"RT @leoisamortstan: #MoonKnight SPOILERS
-
-
-
-
-
-
-
-
-
-
Looking alot like this rn https://t.co/1PE8J5VZon"
338,0,RT @mccnkniqht: something so poetic about a palestinian actress eating up a zionist
339,0,"@griffschiller Nice ranking mine would be 6. What if
5. Hawkeye
4. Falcon and the winter soldier
3. Loki 
2. Wandavision 
1. Moon Knight"
340,0,RT @nacaomarveI: THE BEST. #MoonKnight https://t.co/uYunisN8vw
341,0,"RT @Airdrop_Heists: 🔥🔥 A super event for Doctor Strange's fan community around the world will be released THIS MAY.
 
COMING SOON ⏱⏱

#DSTT…"
342,0,RT @McQueenRH: want a halo? https://t.co/KNLp4aM0EU
343,0,"RT @petertingIe: khonshu on his way to the met gala😍💅🏻
#MoonKnight https://t.co/NtxPS1MWcP"
344,0,RT @physicsayawkona: can we talk about this transformation scene of moon knight #MoonKnight https://t.co/Xvvgw9sIqv
345,0,RT @mknighthinker: 2nd season will be like #MoonKnight https://t.co/4nBSQinvGr
346,0,"RT @MohamedDiab678: Since my daughter was 4, she wanted to straighten her hair. She never saw someone who looked like her in the media. Tod…"
347,1,@shxx131bi131 Please give us a spoiler king 🙏
348,0,@itsmeamirio no y’all better than batman don’t sell urself short
349,1,like literally someone commented it on my moonknight drawing with the intention of spoiling it for me wtf is wrong with people
350,0,RT @GellertDepp: Oh and the petition to remove Amber Heard from Aquaman continues to grow. Over 3.5 Million signatures now #AmberHeardlsALi…
351,0,RT @ornchid: meetings #MoonKnight https://t.co/yvnGfMw2Sg
352,0,RT @eevilynee: JAKE LOCKLEY SAID LATINO SUPREMACY #MoonKnight https://t.co/OpKVqWNrry
353,0,"RT @Giovanni_montee: Yo,yo!

Bullish on @0xElectricsheep by @UltiverseDAO!🤩

Check out their Special Edition #NFT Cyber Pig made by @pumbaa…"
354,0,RT @MattySzee: Suit up Mr Knight #MoonKnight https://t.co/aTYr4SoB0K
355,0,RT @SnyderQueen_: You mean everyone's Fan Favourite movie. #SnyderSweep https://t.co/F6sUhAPFxI
356,0,The first Egyptian superhero in Marvel❤️✨
357,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
358,0,the fact this has 200+ views means people are falling for it and getting mad and not liking the post
359,1,"RT @marcdameron: #MoonKnight ep6 spoilers 
-
-
-
-
steven ""HIPPO!"" grant i am quite literally in love with you https://t.co/xwjcpryyvR"
360,0,"RT @JJoshiiiiiiiiii: Jake is here!!!!!!
#MoonKnight https://t.co/K2ecu24ylX"
361,1,"RT @LENNIEC0N: #moonknight spoilers
~
~
~
Y’know he’s trying his best to protect them https://t.co/T1C4DfJOXl"
362,0,"RT @LENNIEC0N: #MoonKnight 
~
~
~
OF COURSE THEY LEAVE HIM FOR THE CREDITS https://t.co/APrzZq5BPg"
363,0,"RT @UpdateTonight: As reports of Dinosaur sightings continue to grow at unprecedented rates across the nation, NEWS UPDATE TONIGHT brings y…"
364,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
365,0,RT @RawbertBeef: You have never felt the touch of a woman.
366,0,@Variety They should be forced to replace Amber Heards face in Aquaman 2 with Johnnys face
367,0,RT @GellertDepp: Oh and the petition to remove Amber Heard from Aquaman continues to grow. Over 3.5 Million signatures now #AmberHeardlsALi…
368,0,there’s no way
369,0,RT @NewtonLunaire: HIPPO!!! #MoonKnight https://t.co/dSFnyXMK4M
370,0,"1D495C16 :Battle ID
I need backup!
Lvl 120 Avatar
https://t.co/kscyGBe53C"
371,0,RT @mknighthinker: 2nd season will be like #MoonKnight https://t.co/4nBSQinvGr
372,0,RT @MarvelStudios: It’s chaos magic! 💥✨ Elizabeth Olsen has just arrived on the red carpet! #DoctorStrange https://t.co/fb2VZKHmZq
373,0,RT @ohmgitskt: last episode of moonknight !!
374,0,"Halo Infinite &amp; Call of Duty SHARE THIS PROBLEM!
https://t.co/iXMMXvYto6 https://t.co/Umkphf5pF0"
375,0,I’d make counterfeit $3 bills if it meant that fine ass FBI agent from Ozark would arrest me
376,0,RT @Cheesemeister3k: Maybe they don’t get the Dr. Strange love.
377,0,"RT @Snivycat_Art: ...""I wonder what fishes dream about..."" 🌟🐟🌙
#MoonKnight https://t.co/2MsBe83sv5"
378,0,"Loki 
WandaVision
Moon Knight
Hawkeye
The Falcon and The Winter Soldier
What If…?"
379,0,Moon Knight finale was WILD. We absolutely need a second season. #MoonKnight
380,0,RT @xhayatyx: getting feels just like our last day on set for #MoonKnight https://t.co/5tejOW5mUd
381,0,"RT @houseofphoton: #MoonKnight  SHE’S THE MOMENT, LAYLA AS THE AVATAR OF TAWERET https://t.co/XNRimsJaSu"
382,0,"RT @heonxkyun: i'm 
○ single
○ taken
● in love with this scene from #MoonKnight ep 6 https://t.co/gRKZCcpDmy"
383,0,"RT @petertingIe: khonshu on his way to the met gala😍💅🏻
#MoonKnight https://t.co/NtxPS1MWcP"
384,0,"RT @BatWonder2: Happy #WonderBaturday to everyone, I hope someday we will able see them as a real couple. #WonderBatforever #Powercouple #B…"
385,0,"it’s very good project sir
@ihparvez002 
@MdNasirUddinR14 
@nazrul68 
@MdAsadu88730782"
386,1,"RT @RT3NENBAUM: #MoonKnight spoilers
•
•
•
•
hottest marvel couple https://t.co/DKXx12wXb7"
387,0,"RT @seraphilms: Can't believe we got this bop back in the #MoonKnight finale :')
https://t.co/ON2KE37xw5"
388,0,"RT @SpiderManMovie: 15 years since #SpiderMan battled three foes, and his dark side, in #SpiderMan3. Complete your Spidey collection - now…"
389,0,RT @andre_bjc: queen of reviews @angelicabastien https://t.co/DvfkCPrnvM
390,0,"RT @petertingIe: khonshu on his way to the met gala😍💅🏻
#MoonKnight https://t.co/NtxPS1MWcP"
391,1,"RT @I_LUVKOOK: TREMENDO SPOILER 

@BTS_twt https://t.co/sCOmEAuPyO"
392,0,"RT @DrDooleyMD: If everything sucks under democratic control, from rent to gas to groceries to healthcare to COVID, to Morbius, why TF do y…"
393,0,@dusty_pluto LMAO yeah it also sounds like she’s saying “he’s Batman”
394,0,RT @hiddlouistan: She can step on me or marry me or do both #LaylaElFaouly #MoonKnight https://t.co/EA1KtHuipw
395,1,"// #moonknight spoilers 

them 🫶🥰💖 https://t.co/dIp3fEWr1Q"
396,0,@MCUPerfectGifs 1. Wandavision 2) moon knight 3) Loki 4) Hawkeye 5) falcon and winter soldier (what if - n/a as not seen)
397,0,"RT @MsMeowkinz: Pam Beesly, Emma Nelson, &amp; that bitch Skylar White"
398,0,"RT @Venus_The_Game: Crypto Girls Live in Venus: Avatar movie-like #NFT Metaverse👩‍🚀✨

🧚First-ever #blockchaingame developed by women
🧚Meani…"
399,0,RT @LuckiiSonoda: Wandavision wasn’t that bad now that I really think about it https://t.co/s2NWHwasdU
400,0,"RT @HIDEO_KOJIMA_EN: Saw ""Doctor Strange in Multiverse of Madness."" It was Sam Raimi of Madness. I also bought a limited edition pamphlet o…"
401,0,"RT @BingeWatchThis_: Which finale did you enjoy more? 

Re-Tweet for #MoonKnight, Like for #Hawkeye. https://t.co/IX0GvndDl4"
402,0,Forgot to mention that MoonKnight finale was so bad
403,0,"I honestly didn't expect to love #MoonKnight as much as I did but #OscarIsaac was... 
PER👏FEC👏TION👏
 I'm absolutely… https://t.co/7BSzpQOaA5"
404,0,RT @SirPatStew: Made a cameo appearance at last night’s #DoctorStrange premiere. https://t.co/0uJbmE46QN
405,0,"RT @CEnekwa: Marc Spector/ Steven Grant/ Jake Lockley A.K.A. Moon Knight/ Mr.Knight🌙
(Fist of Khonshu)
MEDIUM: Ballpoint pen on Paper
SIZE:…"
406,0,"RT @rupasubramanya: To @MelissaLantsman 's excellent questions on travel vaccine mandates:""Which experts is the PM listening to? What is th…"
407,0,This is most definitely Raimi’s grand and thankfully very weird return to the MCU. Hopefully he returns for the nex… https://t.co/orGweFaxdg
408,1,RT @MelissaLantsman: Spoiler alert: These are not answers. #cdnpoli #endthemandates https://t.co/9nqfW41vj9
409,1,"#MoonKnight spoilers episode 6
.
.
.
.
the way marc didn't wanna leave steven no matter what https://t.co/x9VcW03omH"
410,1,RT @LENNIEC0N: #moonknight spoilers https://t.co/CoCkLyqW0U
411,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
412,0,RT @JurassicSouls: YOOO LETS GOOOO
413,0,Moonknight finale was 🔥🔥. #MoonKnight #JakeLockley
414,0,"exactly. dengan what if. two of it is the must. kalau tak, tak best, tak faham or bosan."
415,1,"RT @meibil7: OMG??!!! Nos dieron spoiler?!

@BTS_twt #방탄소년단 #BTS #BTSARMY #BTS_PROOF https://t.co/tDcVIdRwyx"
416,0,"RT @BeatBoyzNFT: You might have heard that we've airdropped HallPasses to everyone on our early access allowlist. Surprise ;)🍦

Today, we'r…"
